date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:20:15	29408/29408	---M--	200	added ('OK')	image/jpeg	date:Tue,%2019%20Feb%202013%2019:41:39%20GMT	http://www.canadianchopinsociety.com/wp-content/uploads/2013/02/logo-17.jpg	C:/Users/konra/Downloads/CCS_old/www.canadianchopinsociety.com/wp-content/uploads/2013/02/logo-17.jpg	(from http://www.canadianchopinsociety.com/chopin-society/sponsors-and-partners)
09:20:15	0/0	---M--	200	added ('OK')	text/javascript	date:Wed,%2007%20Jul%202021%2013:20:13%20GMT	http://www.canadianchopinsociety.com/?wordfence_lh=1&hid=8039D46AFC269D89645FA834C59AE209	C:/Users/konra/Downloads/CCS_old/www.canadianchopinsociety.com/index4480.html	(from http://www.canadianchopinsociety.com/chopin-society/sponsors-and-partners)
09:20:19	21459/21459	---M--	200	added ('OK')	image/jpeg	date:Tue,%2019%20Feb%202013%2019:41:25%20GMT	http://www.canadianchopinsociety.com/wp-content/uploads/2013/02/logo-6.jpg	C:/Users/konra/Downloads/CCS_old/www.canadianchopinsociety.com/wp-content/uploads/2013/02/logo-6.jpg	(from http://www.canadianchopinsociety.com/chopin-society/sponsors-and-partners)
09:20:25	32422/32422	---M--	200	added ('OK')	image/jpeg	date:Tue,%2019%20Feb%202013%2019:41:33%20GMT	http://www.canadianchopinsociety.com/wp-content/uploads/2013/02/logo-12.jpg	C:/Users/konra/Downloads/CCS_old/www.canadianchopinsociety.com/wp-content/uploads/2013/02/logo-12.jpg	(from http://www.canadianchopinsociety.com/chopin-society/sponsors-and-partners)
09:20:30	26477/26477	---M--	200	added ('OK')	image/jpeg	date:Tue,%2019%20Feb%202013%2019:41:37%20GMT	http://www.canadianchopinsociety.com/wp-content/uploads/2013/02/logo-15.jpg	C:/Users/konra/Downloads/CCS_old/www.canadianchopinsociety.com/wp-content/uploads/2013/02/logo-15.jpg	(from http://www.canadianchopinsociety.com/chopin-society/sponsors-and-partners)
09:20:34	24412/24412	---M--	200	added ('OK')	image/jpeg	date:Tue,%2019%20Feb%202013%2019:41:30%20GMT	http://www.canadianchopinsociety.com/wp-content/uploads/2013/02/logo-10.jpg	C:/Users/konra/Downloads/CCS_old/www.canadianchopinsociety.com/wp-content/uploads/2013/02/logo-10.jpg	(from http://www.canadianchopinsociety.com/chopin-society/sponsors-and-partners)
09:20:39	29723/29723	---M--	200	added ('OK')	image/jpeg	date:Tue,%2019%20Feb%202013%2019:41:20%20GMT	http://www.canadianchopinsociety.com/wp-content/uploads/2013/02/logo-3.jpg	C:/Users/konra/Downloads/CCS_old/www.canadianchopinsociety.com/wp-content/uploads/2013/02/logo-3.jpg	(from http://www.canadianchopinsociety.com/chopin-society/sponsors-and-partners)
09:20:44	24967/24967	---M--	200	added ('OK')	image/jpeg	date:Tue,%2019%20Feb%202013%2019:41:32%20GMT	http://www.canadianchopinsociety.com/wp-content/uploads/2013/02/logo-11.jpg	C:/Users/konra/Downloads/CCS_old/www.canadianchopinsociety.com/wp-content/uploads/2013/02/logo-11.jpg	(from http://www.canadianchopinsociety.com/chopin-society/sponsors-and-partners)
09:20:49	30562/30562	---M--	200	added ('OK')	image/jpeg	date:Tue,%2019%20Feb%202013%2019:41:23%20GMT	http://www.canadianchopinsociety.com/wp-content/uploads/2013/02/logo-5.jpg	C:/Users/konra/Downloads/CCS_old/www.canadianchopinsociety.com/wp-content/uploads/2013/02/logo-5.jpg	(from http://www.canadianchopinsociety.com/chopin-society/sponsors-and-partners)
09:20:54	26748/26748	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Oct%202014%2016:16:39%20GMT	http://www.canadianchopinsociety.com/wp-content/uploads/2014/10/logo-18.jpg	C:/Users/konra/Downloads/CCS_old/www.canadianchopinsociety.com/wp-content/uploads/2014/10/logo-18.jpg	(from http://www.canadianchopinsociety.com/chopin-society/sponsors-and-partners)
09:20:59	28433/28433	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Oct%202014%2016:16:42%20GMT	http://www.canadianchopinsociety.com/wp-content/uploads/2014/10/logo-21.jpg	C:/Users/konra/Downloads/CCS_old/www.canadianchopinsociety.com/wp-content/uploads/2014/10/logo-21.jpg	(from http://www.canadianchopinsociety.com/chopin-society/sponsors-and-partners)
09:21:04	26943/26943	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Oct%202014%2016:16:40%20GMT	http://www.canadianchopinsociety.com/wp-content/uploads/2014/10/logo-19.jpg	C:/Users/konra/Downloads/CCS_old/www.canadianchopinsociety.com/wp-content/uploads/2014/10/logo-19.jpg	(from http://www.canadianchopinsociety.com/chopin-society/sponsors-and-partners)
09:21:08	26937/26937	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Oct%202014%2016:16:41%20GMT	http://www.canadianchopinsociety.com/wp-content/uploads/2014/10/logo-20.jpg	C:/Users/konra/Downloads/CCS_old/www.canadianchopinsociety.com/wp-content/uploads/2014/10/logo-20.jpg	(from http://www.canadianchopinsociety.com/chopin-society/sponsors-and-partners)
09:21:12	21034/21034	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Oct%202014%2016:16:43%20GMT	http://www.canadianchopinsociety.com/wp-content/uploads/2014/10/logo-22.jpg	C:/Users/konra/Downloads/CCS_old/www.canadianchopinsociety.com/wp-content/uploads/2014/10/logo-22.jpg	(from http://www.canadianchopinsociety.com/chopin-society/sponsors-and-partners)
09:21:16	17319/17319	---M--	200	added ('OK')	image/jpeg	date:Mon,%2025%20Mar%202013%2014:16:11%20GMT	http://www.canadianchopinsociety.com/wp-content/uploads/2012/12/Canadian-Chopin-Competition-photo.jpg	C:/Users/konra/Downloads/CCS_old/www.canadianchopinsociety.com/wp-content/uploads/2012/12/Canadian-Chopin-Competition-photo.jpg	(from http://www.canadianchopinsociety.com/piano-competition)
09:21:19	733/733	---MC-	200	added ('OK')	application/rss+xml	etag:%22a31cabaf30ab46d45b30453d1e22ef65%22	http://www.canadianchopinsociety.com/piano-competition/feed	C:/Users/konra/Downloads/CCS_old/www.canadianchopinsociety.com/piano-competition/feed	(from http://www.canadianchopinsociety.com/piano-competition)
09:21:22	7221/7221	---MC-	200	added ('OK')	application/json	date:Wed,%2007%20Jul%202021%2013:21:18%20GMT	http://www.canadianchopinsociety.com/wp-json/wp/v2/pages/12	C:/Users/konra/Downloads/CCS_old/www.canadianchopinsociety.com/wp-json/wp/v2/pages/12.json	(from http://www.canadianchopinsociety.com/piano-competition)
09:21:24	2617/2617	---MC-	200	added ('OK')	application/json	date:Wed,%2007%20Jul%202021%2013:21:20%20GMT	http://www.canadianchopinsociety.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.canadianchopinsociety.com%2Fpiano-competition	C:/Users/konra/Downloads/CCS_old/www.canadianchopinsociety.com/wp-json/oembed/1.0/embed551d.json	(from http://www.canadianchopinsociety.com/piano-competition)
09:21:24	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2007%20Jul%202021%2013:21:22%20GMT	http://www.canadianchopinsociety.com/?p=12	C:/Users/konra/Downloads/CCS_old/www.canadianchopinsociety.com/index678b.html	(from http://www.canadianchopinsociety.com/piano-competition)
09:21:26	2712/2712	---MC-	200	added ('OK')	text/xml	date:Wed,%2007%20Jul%202021%2013:21:22%20GMT	http://www.canadianchopinsociety.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.canadianchopinsociety.com%2Fpiano-competition&format=xml	C:/Users/konra/Downloads/CCS_old/www.canadianchopinsociety.com/wp-json/oembed/1.0/embed75b6	(from http://www.canadianchopinsociety.com/piano-competition)
09:21:27	0/0	---M--	200	added ('OK')	text/javascript	date:Wed,%2007%20Jul%202021%2013:21:24%20GMT	http://www.canadianchopinsociety.com/?wordfence_lh=1&hid=74E78B43FCCA909ADDC2E61F7E5E071E	C:/Users/konra/Downloads/CCS_old/www.canadianchopinsociety.com/index6221.html	(from http://www.canadianchopinsociety.com/piano-competition)
09:21:29	6290/6290	---MC-	200	added ('OK')	application/json	date:Wed,%2007%20Jul%202021%2013:21:25%20GMT	http://www.canadianchopinsociety.com/wp-json/wp/v2/pages/2393	C:/Users/konra/Downloads/CCS_old/www.canadianchopinsociety.com/wp-json/wp/v2/pages/2393.json	(from http://www.canadianchopinsociety.com/piano-competition/2019-competition)
09:21:31	2771/2771	---MC-	200	added ('OK')	application/json	date:Wed,%2007%20Jul%202021%2013:21:28%20GMT	http://www.canadianchopinsociety.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.canadianchopinsociety.com%2Fpiano-competition%2F2019-competition	C:/Users/konra/Downloads/CCS_old/www.canadianchopinsociety.com/wp-json/oembed/1.0/embed3f08.json	(from http://www.canadianchopinsociety.com/piano-competition/2019-competition)
09:21:32	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2007%20Jul%202021%2013:21:29%20GMT	http://www.canadianchopinsociety.com/?p=2393	C:/Users/konra/Downloads/CCS_old/www.canadianchopinsociety.com/index5b45.html	(from http://www.canadianchopinsociety.com/piano-competition/2019-competition)
09:21:33	2859/2859	---MC-	200	added ('OK')	text/xml	date:Wed,%2007%20Jul%202021%2013:21:30%20GMT	http://www.canadianchopinsociety.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.canadianchopinsociety.com%2Fpiano-competition%2F2019-competition&format=xml	C:/Users/konra/Downloads/CCS_old/www.canadianchopinsociety.com/wp-json/oembed/1.0/embed61ea	(from http://www.canadianchopinsociety.com/piano-competition/2019-competition)
09:21:34	0/0	---M--	200	added ('OK')	text/javascript	date:Wed,%2007%20Jul%202021%2013:21:32%20GMT	http://www.canadianchopinsociety.com/?wordfence_lh=1&hid=5C63680F9A04FC61644ED034100FAD66	C:/Users/konra/Downloads/CCS_old/www.canadianchopinsociety.com/indexfbd1.html	(from http://www.canadianchopinsociety.com/piano-competition/2019-competition)
09:21:39	751/751	---MC-	200	added ('OK')	application/rss+xml	etag:%22568f40ed7061b04e8f3954a1cfbfd7d3%22	http://www.canadianchopinsociety.com/piano-competition/past-competitions/feed	C:/Users/konra/Downloads/CCS_old/www.canadianchopinsociety.com/piano-competition/past-competitions/feed	(from http://www.canadianchopinsociety.com/piano-competition/past-competitions)
09:21:41	6590/6590	---MC-	200	added ('OK')	application/json	date:Wed,%2007%20Jul%202021%2013:21:37%20GMT	http://www.canadianchopinsociety.com/wp-json/wp/v2/pages/29	C:/Users/konra/Downloads/CCS_old/www.canadianchopinsociety.com/wp-json/wp/v2/pages/29.json	(from http://www.canadianchopinsociety.com/piano-competition/past-competitions)
09:21:43	2553/2553	---MC-	200	added ('OK')	application/json	date:Wed,%2007%20Jul%202021%2013:21:39%20GMT	http://www.canadianchopinsociety.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.canadianchopinsociety.com%2Fpiano-competition%2Fpast-competitions	C:/Users/konra/Downloads/CCS_old/www.canadianchopinsociety.com/wp-json/oembed/1.0/embede323.json	(from http://www.canadianchopinsociety.com/piano-competition/past-competitions)
09:21:43	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2007%20Jul%202021%2013:21:41%20GMT	http://www.canadianchopinsociety.com/?p=29	C:/Users/konra/Downloads/CCS_old/www.canadianchopinsociety.com/index9cd7.html	(from http://www.canadianchopinsociety.com/piano-competition/past-competitions)
09:21:45	2641/2641	---MC-	200	added ('OK')	text/xml	date:Wed,%2007%20Jul%202021%2013:21:41%20GMT	http://www.canadianchopinsociety.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.canadianchopinsociety.com%2Fpiano-competition%2Fpast-competitions&format=xml	C:/Users/konra/Downloads/CCS_old/www.canadianchopinsociety.com/wp-json/oembed/1.0/embedd94b	(from http://www.canadianchopinsociety.com/piano-competition/past-competitions)
09:21:46	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2007%20Jul%202021%2013:21:43%20GMT	http://www.canadianchopinsociety.com/piano-competition/2014-competition	C:/Users/konra/Downloads/CCS_old/www.canadianchopinsociety.com/piano-competition/2014-competition	(from http://www.canadianchopinsociety.com/piano-competition/past-competitions)
09:21:47	0/0	---M--	200	added ('OK')	text/javascript	date:Wed,%2007%20Jul%202021%2013:21:44%20GMT	http://www.canadianchopinsociety.com/?wordfence_lh=1&hid=AD72D43F57A0A05E62E21F98E8830B70	C:/Users/konra/Downloads/CCS_old/www.canadianchopinsociety.com/indexec74.html	(from http://www.canadianchopinsociety.com/piano-competition/past-competitions)
09:21:48	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2007%20Jul%202021%2013:21:45%20GMT	http://www.canadianchopinsociety.com/piano-competition/2010-competition	C:/Users/konra/Downloads/CCS_old/www.canadianchopinsociety.com/piano-competition/2010-competition.ce.delayed	(from http://www.canadianchopinsociety.com/piano-competition/past-competitions)
09:21:48	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2007%20Jul%202021%2013:21:46%20GMT	http://www.canadianchopinsociety.com/piano-competition/2004-competition	C:/Users/konra/Downloads/CCS_old/www.canadianchopinsociety.com/piano-competition/2004-competition	(from http://www.canadianchopinsociety.com/piano-competition/past-competitions)
09:21:49	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2007%20Jul%202021%2013:21:46%20GMT	http://www.canadianchopinsociety.com/piano-competition/1999-competition	C:/Users/konra/Downloads/CCS_old/www.canadianchopinsociety.com/piano-competition/1999-competition	(from http://www.canadianchopinsociety.com/piano-competition/past-competitions)
09:21:53	715/715	---MC-	200	added ('OK')	application/rss+xml	etag:%22599d5cab786e25a0b2a77e4c7b75f809%22	http://www.canadianchopinsociety.com/festival/feed	C:/Users/konra/Downloads/CCS_old/www.canadianchopinsociety.com/festival/feed	(from http://www.canadianchopinsociety.com/festival)
09:21:55	5304/5304	---MC-	200	added ('OK')	application/json	date:Wed,%2007%20Jul%202021%2013:21:51%20GMT	http://www.canadianchopinsociety.com/wp-json/wp/v2/pages/13	C:/Users/konra/Downloads/CCS_old/www.canadianchopinsociety.com/wp-json/wp/v2/pages/13.json	(from http://www.canadianchopinsociety.com/festival)
09:21:57	2447/2447	---MC-	200	added ('OK')	application/json	date:Wed,%2007%20Jul%202021%2013:21:53%20GMT	http://www.canadianchopinsociety.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.canadianchopinsociety.com%2Ffestival	C:/Users/konra/Downloads/CCS_old/www.canadianchopinsociety.com/wp-json/oembed/1.0/embed402c.json	(from http://www.canadianchopinsociety.com/festival)
09:21:58	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2007%20Jul%202021%2013:21:55%20GMT	http://www.canadianchopinsociety.com/?p=13	C:/Users/konra/Downloads/CCS_old/www.canadianchopinsociety.com/index2dc4.html	(from http://www.canadianchopinsociety.com/festival)
09:21:59	2537/2537	---MC-	200	added ('OK')	text/xml	date:Wed,%2007%20Jul%202021%2013:21:56%20GMT	http://www.canadianchopinsociety.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.canadianchopinsociety.com%2Ffestival&format=xml	C:/Users/konra/Downloads/CCS_old/www.canadianchopinsociety.com/wp-json/oembed/1.0/embed4629	(from http://www.canadianchopinsociety.com/festival)
09:22:00	0/0	---M--	200	added ('OK')	text/javascript	date:Wed,%2007%20Jul%202021%2013:21:57%20GMT	http://www.canadianchopinsociety.com/?wordfence_lh=1&hid=6F0F1F52112A11995341DB5EDD0147C0	C:/Users/konra/Downloads/CCS_old/www.canadianchopinsociety.com/index8b5e.html	(from http://www.canadianchopinsociety.com/festival)
09:22:04	11868/11868	---MC-	200	added ('OK')	application/json	date:Wed,%2007%20Jul%202021%2013:21:58%20GMT	http://www.canadianchopinsociety.com/wp-json/wp/v2/pages/1562	C:/Users/konra/Downloads/CCS_old/www.canadianchopinsociety.com/wp-json/wp/v2/pages/1562.json	(from http://www.canadianchopinsociety.com/festival/2019-festival)
09:22:05	2717/2717	---MC-	200	added ('OK')	application/json	date:Wed,%2007%20Jul%202021%2013:22:02%20GMT	http://www.canadianchopinsociety.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.canadianchopinsociety.com%2Ffestival%2F2019-festival	C:/Users/konra/Downloads/CCS_old/www.canadianchopinsociety.com/wp-json/oembed/1.0/embed2f48.json	(from http://www.canadianchopinsociety.com/festival/2019-festival)
09:22:06	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2007%20Jul%202021%2013:22:04%20GMT	http://www.canadianchopinsociety.com/?p=1562	C:/Users/konra/Downloads/CCS_old/www.canadianchopinsociety.com/indexd45c.html	(from http://www.canadianchopinsociety.com/festival/2019-festival)
09:22:08	2806/2806	---MC-	200	added ('OK')	text/xml	date:Wed,%2007%20Jul%202021%2013:22:04%20GMT	http://www.canadianchopinsociety.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.canadianchopinsociety.com%2Ffestival%2F2019-festival&format=xml	C:/Users/konra/Downloads/CCS_old/www.canadianchopinsociety.com/wp-json/oembed/1.0/embed111c	(from http://www.canadianchopinsociety.com/festival/2019-festival)
09:22:09	0/0	---M--	200	added ('OK')	text/javascript	date:Wed,%2007%20Jul%202021%2013:22:06%20GMT	http://www.canadianchopinsociety.com/?wordfence_lh=1&hid=F91F5EF1FA4CA704398072D04E3D856F	C:/Users/konra/Downloads/CCS_old/www.canadianchopinsociety.com/index2821.html	(from http://www.canadianchopinsociety.com/festival/2019-festival)
09:23:52	632361/632361	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20Oct%202014%2018:28:03%20GMT	http://www.canadianchopinsociety.com/wp-content/uploads/2013/01/chopin-2014-festival.jpg	C:/Users/konra/Downloads/CCS_old/www.canadianchopinsociety.com/wp-content/uploads/2013/01/chopin-2014-festival.jpg	(from http://www.canadianchopinsociety.com/festival/2014-festival)
09:23:56	734/734	---MC-	200	added ('OK')	application/rss+xml	etag:%224f4200a49f25911833b689cb2477fbb8%22	http://www.canadianchopinsociety.com/festival/2014-festival/feed	C:/Users/konra/Downloads/CCS_old/www.canadianchopinsociety.com/festival/2014-festival/feed	(from http://www.canadianchopinsociety.com/festival/2014-festival)
09:23:58	7202/7202	---MC-	200	added ('OK')	application/json	date:Wed,%2007%20Jul%202021%2013:23:54%20GMT	http://www.canadianchopinsociety.com/wp-json/wp/v2/pages/207	C:/Users/konra/Downloads/CCS_old/www.canadianchopinsociety.com/wp-json/wp/v2/pages/207.json	(from http://www.canadianchopinsociety.com/festival/2014-festival)
09:24:00	2531/2531	---MC-	200	added ('OK')	application/json	date:Wed,%2007%20Jul%202021%2013:23:56%20GMT	http://www.canadianchopinsociety.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.canadianchopinsociety.com%2Ffestival%2F2014-festival	C:/Users/konra/Downloads/CCS_old/www.canadianchopinsociety.com/wp-json/oembed/1.0/embed43db.json	(from http://www.canadianchopinsociety.com/festival/2014-festival)
09:24:01	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2007%20Jul%202021%2013:23:58%20GMT	http://www.canadianchopinsociety.com/?p=207	C:/Users/konra/Downloads/CCS_old/www.canadianchopinsociety.com/indexeb91.html	(from http://www.canadianchopinsociety.com/festival/2014-festival)
09:24:02	2626/2626	---MC-	200	added ('OK')	text/xml	date:Wed,%2007%20Jul%202021%2013:23:59%20GMT	http://www.canadianchopinsociety.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.canadianchopinsociety.com%2Ffestival%2F2014-festival&format=xml	C:/Users/konra/Downloads/CCS_old/www.canadianchopinsociety.com/wp-json/oembed/1.0/embedb61e	(from http://www.canadianchopinsociety.com/festival/2014-festival)
09:24:03	0/0	---M--	200	added ('OK')	text/javascript	date:Wed,%2007%20Jul%202021%2013:24:00%20GMT	http://www.canadianchopinsociety.com/?wordfence_lh=1&hid=E7D39FFE38D0727B2DB90367E015F1BA	C:/Users/konra/Downloads/CCS_old/www.canadianchopinsociety.com/index7f9e.html	(from http://www.canadianchopinsociety.com/festival/2014-festival)
09:24:07	734/734	---MC-	200	added ('OK')	application/rss+xml	etag:%22191eb89690aa93e1aa34f3813e8f0475%22	http://www.canadianchopinsociety.com/festival/2010-festival/feed	C:/Users/konra/Downloads/CCS_old/www.canadianchopinsociety.com/festival/2010-festival/feed	(from http://www.canadianchopinsociety.com/festival/2010-festival)
09:24:10	7445/7445	---MC-	200	added ('OK')	application/json	date:Wed,%2007%20Jul%202021%2013:24:06%20GMT	http://www.canadianchopinsociety.com/wp-json/wp/v2/pages/209	C:/Users/konra/Downloads/CCS_old/www.canadianchopinsociety.com/wp-json/wp/v2/pages/209.json	(from http://www.canadianchopinsociety.com/festival/2010-festival)
09:24:12	2441/2441	---MC-	200	added ('OK')	application/json	date:Wed,%2007%20Jul%202021%2013:24:08%20GMT	http://www.canadianchopinsociety.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.canadianchopinsociety.com%2Ffestival%2F2010-festival	C:/Users/konra/Downloads/CCS_old/www.canadianchopinsociety.com/wp-json/oembed/1.0/embedadf3.json	(from http://www.canadianchopinsociety.com/festival/2010-festival)
09:24:13	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2007%20Jul%202021%2013:24:10%20GMT	http://www.canadianchopinsociety.com/?p=209	C:/Users/konra/Downloads/CCS_old/www.canadianchopinsociety.com/index4e6a.html	(from http://www.canadianchopinsociety.com/festival/2010-festival)
09:24:14	2529/2529	---MC-	200	added ('OK')	text/xml	date:Wed,%2007%20Jul%202021%2013:24:11%20GMT	http://www.canadianchopinsociety.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.canadianchopinsociety.com%2Ffestival%2F2010-festival&format=xml	C:/Users/konra/Downloads/CCS_old/www.canadianchopinsociety.com/wp-json/oembed/1.0/embedc7cf	(from http://www.canadianchopinsociety.com/festival/2010-festival)
09:24:19	2128458/2128458	---M--	200	added ('OK')	application/pdf	date:Fri,%2015%20Mar%202013%2015:22:21%20GMT	http://www.canadianchopinsociety.com/wp-content/uploads/2013/01/Chopin-Newsletter-March-2012.pdf	C:/Users/konra/Downloads/CCS_old/www.canadianchopinsociety.com/wp-content/uploads/2013/01/Chopin-Newsletter-March-2012.pdf	(from http://www.canadianchopinsociety.com/chopin-society/newsletters)
09:24:20	0/0	---M--	200	added ('OK')	text/javascript	date:Wed,%2007%20Jul%202021%2013:24:17%20GMT	http://www.canadianchopinsociety.com/?wordfence_lh=1&hid=DB350DE0534455370BB97853AB615CF7	C:/Users/konra/Downloads/CCS_old/www.canadianchopinsociety.com/indexd219.html	(from http://www.canadianchopinsociety.com/festival/2010-festival)
09:24:31	66969/66969	---M--	200	added ('OK')	application/pdf	date:Tue,%2019%20Feb%202013%2015:09:25%20GMT	http://www.canadianchopinsociety.com/wp-content/uploads/2013/02/PerformShcs_WaltNoct.pdf	C:/Users/konra/Downloads/CCS_old/www.canadianchopinsociety.com/wp-content/uploads/2013/02/PerformShcs_WaltNoct.pdf	(from http://www.canadianchopinsociety.com/festival/2010-festival)
09:24:43	72590/72590	---M--	200	added ('OK')	application/pdf	date:Tue,%2019%20Feb%202013%2015:09:24%20GMT	http://www.canadianchopinsociety.com/wp-content/uploads/2013/02/NoctMasterCl.pdf	C:/Users/konra/Downloads/CCS_old/www.canadianchopinsociety.com/wp-content/uploads/2013/02/NoctMasterCl.pdf	(from http://www.canadianchopinsociety.com/festival/2010-festival)
09:24:55	69431/69431	---M--	200	added ('OK')	application/pdf	date:Tue,%2019%20Feb%202013%2015:09:23%20GMT	http://www.canadianchopinsociety.com/wp-content/uploads/2013/02/PerformShwc_MazPolon.pdf	C:/Users/konra/Downloads/CCS_old/www.canadianchopinsociety.com/wp-content/uploads/2013/02/PerformShwc_MazPolon.pdf	(from http://www.canadianchopinsociety.com/festival/2010-festival)
09:25:02	298786/298786	---M--	200	added ('OK')	application/pdf	date:Tue,%2019%20Feb%202013%2015:09:28%20GMT	http://www.canadianchopinsociety.com/wp-content/uploads/2013/02/OpeningConcert.pdf	C:/Users/konra/Downloads/CCS_old/www.canadianchopinsociety.com/wp-content/uploads/2013/02/OpeningConcert.pdf	(from http://www.canadianchopinsociety.com/festival/2010-festival)
09:25:06	64410/64410	---M--	200	added ('OK')	application/pdf	date:Tue,%2019%20Feb%202013%2015:09:22%20GMT	http://www.canadianchopinsociety.com/wp-content/uploads/2013/02/DiscDancesLechowia.pdf	C:/Users/konra/Downloads/CCS_old/www.canadianchopinsociety.com/wp-content/uploads/2013/02/DiscDancesLechowia.pdf	(from http://www.canadianchopinsociety.com/festival/2010-festival)
09:25:13	62517/62517	---M--	200	added ('OK')	application/pdf	date:Tue,%2019%20Feb%202013%2015:09:21%20GMT	http://www.canadianchopinsociety.com/wp-content/uploads/2013/02/MazPolonMasterCl.pdf	C:/Users/konra/Downloads/CCS_old/www.canadianchopinsociety.com/wp-content/uploads/2013/02/MazPolonMasterCl.pdf	(from http://www.canadianchopinsociety.com/festival/2010-festival)
09:25:17	70697/70697	---M--	200	added ('OK')	application/pdf	date:Tue,%2019%20Feb%202013%2015:09:32%20GMT	http://www.canadianchopinsociety.com/wp-content/uploads/2013/02/FChGreatestWorks.pdf	C:/Users/konra/Downloads/CCS_old/www.canadianchopinsociety.com/wp-content/uploads/2013/02/FChGreatestWorks.pdf	(from http://www.canadianchopinsociety.com/festival/2010-festival)
09:25:25	72075/72075	---M--	200	added ('OK')	application/pdf	date:Tue,%2019%20Feb%202013%2015:09:31%20GMT	http://www.canadianchopinsociety.com/wp-content/uploads/2013/02/TheMuses.pdf	C:/Users/konra/Downloads/CCS_old/www.canadianchopinsociety.com/wp-content/uploads/2013/02/TheMuses.pdf	(from http://www.canadianchopinsociety.com/festival/2010-festival)
09:25:29	73261/73261	---M--	200	added ('OK')	application/pdf	date:Tue,%2019%20Feb%202013%2015:09:30%20GMT	http://www.canadianchopinsociety.com/wp-content/uploads/2013/02/PoetofthePiano.pdf	C:/Users/konra/Downloads/CCS_old/www.canadianchopinsociety.com/wp-content/uploads/2013/02/PoetofthePiano.pdf	(from http://www.canadianchopinsociety.com/festival/2010-festival)
09:25:32	10528/10528	---M--	200	added ('OK')	image/jpeg	date:Tue,%2004%20Sep%202018%2000:25:36%20GMT	https://www.canadianchopinsociety.com/wp-content/uploads/2018/04/P1010469-1024x634-e1536020736413.jpg	C:/Users/konra/Downloads/CCS_old/www.canadianchopinsociety.com/wp-content/uploads/2018/04/P1010469-1024x634-e1536020736413.jpg	(from http://www.canadianchopinsociety.com/gallery)
09:25:35	64730/64730	---M--	200	added ('OK')	application/pdf	date:Tue,%2019%20Feb%202013%2015:09:29%20GMT	http://www.canadianchopinsociety.com/wp-content/uploads/2013/02/ParisianSalonRecit.pdf	C:/Users/konra/Downloads/CCS_old/www.canadianchopinsociety.com/wp-content/uploads/2013/02/ParisianSalonRecit.pdf	(from http://www.canadianchopinsociety.com/festival/2010-festival)
09:25:36	713/713	---MC-	200	added ('OK')	application/rss+xml	etag:%2252683f7c070a2d52d01bc37264158569%22	http://www.canadianchopinsociety.com/gallery/feed	C:/Users/konra/Downloads/CCS_old/www.canadianchopinsociety.com/gallery/feed	(from http://www.canadianchopinsociety.com/gallery)
09:25:37	8787/8787	---MC-	200	added ('OK')	application/json	date:Wed,%2007%20Jul%202021%2013:25:33%20GMT	http://www.canadianchopinsociety.com/wp-json/wp/v2/pages/14	C:/Users/konra/Downloads/CCS_old/www.canadianchopinsociety.com/wp-json/wp/v2/pages/14.json	(from http://www.canadianchopinsociety.com/gallery)
